Client ID,RM ID,Birth year_Client,Sex_Client,Wealth_Client,Country_Client,Satisfaction and loyalty_Client,Costumer profile,Frequency of Communication,Knowledge and experience_Client,Birth year_RM,Sex_RM,Years of employment_RM,Nationality_RM,Trustworthiness,Fitting transactions rate,Salary,Amount,Date,Liquidity,Volume,Fitting transaction,Fitting asset class,Fitting geography,Riskyness
59.219.1.247,6690230635,1957,M,109900816,Indonesia,3,2,43,1,1953,M,13,Switzerland,3,0.84,397909,40993004.37,45299,5,8237069651,1,0,0,4
59.219.1.247,6690230635,1957,M,109900816,Indonesia,3,2,43,1,1953,M,13,Switzerland,3,0.84,397909,20991055.86,7/19/2024,5,8462294276,1,0,1,5
59.219.1.247,6690230635,1957,M,109900816,Indonesia,3,2,43,1,1953,M,13,Switzerland,3,0.84,397909,39344492.13,8/27/2024,3,12806428865,1,1,1,5
59.219.1.247,6690230635,1957,M,109900816,Indonesia,3,2,43,1,1953,M,13,Switzerland,3,0.84,397909,54181102.29,8/20/2024,5,3665097744,0,1,0,2
59.219.1.247,6690230635,1957,M,109900816,Indonesia,3,2,43,1,1953,M,13,Switzerland,3,0.84,397909,47916755.78,6/25/2024,2,28048762653,0,0,0,1
59.219.1.247,6690230635,1957,M,109900816,Indonesia,3,2,43,1,1953,M,13,Switzerland,3,0.84,397909,30112823.58,9/15/2023,1,24143337574,0,1,0,3
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,52612.97168,45325,5,24450844159,1,0,0,3
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,3669754.775,45633,5,18811635904,0,0,0,4
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,4366876.649,10/29/2023,4,15505231092,0,0,0,4
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,3262004.244,4/26/2024,1,29668992827,0,1,1,3
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,5550668.512,10/15/2023,4,11087475950,0,0,0,5
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,3538222.345,3/13/2024,1,10777793068,1,1,1,4
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,605049.1743,44969,1,12966149359,0,0,1,1
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,5603281.484,2/26/2024,5,17150248409,0,0,0,2
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,2749027.77,45474,3,16265581938,0,1,1,5
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,2854253.714,4/25/2024,1,371729517.8,0,1,0,2
59.250.91.144,4954863716,1940,M,13153242.92,Indonesia,1,5,47,3,1983,F,6,Switzerland,3,0.59,303746,4787780.423,5/20/2024,1,387706704.2,1,1,1,1
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,45661170.74,3/25/2024,4,23015930802,0,0,0,3
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,46553986.93,2/21/2024,3,6947163348,1,0,1,2
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,20662317.48,12/18/2023,4,28339545643,0,0,1,4
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,3698809.92,10/18/2023,2,27266994648,0,0,1,4
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,16580872.06,45537,3,29283919961,1,0,0,2
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,255090.3393,2/23/2024,3,16943581485,0,1,1,1
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,59691139.4,45148,2,29118316957,1,1,0,1
59.61.254.36,7258361731,1953,F,127545169.7,Japan,2,3,9,2,1960,M,11,Germany,3,0.59,581371,44768354.55,3/15/2024,1,12214511213,1,0,0,2
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,6891336.491,8/16/2024,4,22053211891,1,1,1,4
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,3209393.851,8/30/2024,3,12252020006,0,0,1,5
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,1791747.488,45628,3,21102178356,1,1,1,1
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,886028.9774,7/24/2024,5,6398300571,0,1,0,5
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,2382433.472,45118,2,9684534880,0,0,0,3
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,39379.06566,45477,2,6435925944,0,0,1,4
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,8407430.518,4/28/2024,3,19942941762,1,0,1,2
60.12.71.182,4684875954,1980,M,19689532.83,China,5,3,58,5,1977,F,1,Switzerland,5,1,784340,7166989.95,8/24/2024,4,24206573147,1,0,1,5
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,42090988.65,9/28/2023,3,13340829094,0,0,1,2
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,40528204.42,45631,4,779431661.8,1,1,0,4
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,27713373.72,45026,4,1309117682,0,0,1,5
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,38131935.26,45570,1,24546439729,0,0,1,5
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,28025930.56,45567,1,8886898042,1,0,1,3
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,30526385.33,44996,5,6735367752,1,0,1,3
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,45529113.96,8/14/2024,5,11394269945,0,0,1,4
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,35423109.26,12/24/2023,1,23992550007,1,1,0,2
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,16669698.48,6/25/2024,3,21395332493,1,0,1,2
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,4271610.234,45360,5,21823438979,1,0,1,2
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,20732937.48,9/26/2023,3,22488509541,0,0,1,5
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,2187897.925,45211,3,11057929766,0,0,1,1
60.89.156.185,3882510188,1991,M,104185615.5,Morocco,3,3,26,5,1975,F,6,Switzerland,2,0.8,273742,49592352.96,45181,3,8099678750,1,0,0,1
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,45735727.41,12/24/2023,4,26120925224,1,0,1,1
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,50720547.83,9/28/2023,1,15078114063,1,0,0,1
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,13334394.64,45543,3,26014167792,1,1,1,2
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,7103369.107,7/14/2024,2,2780115244,1,0,1,3
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,31902850.73,5/14/2024,4,24294738907,0,1,1,2
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,4984820.426,45385,5,12519325380,1,0,1,3
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,44988004.34,10/13/2023,3,18875128915,1,1,0,4
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,42246353.11,6/13/2024,2,29944025711,0,1,1,1
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,3489374.298,7/17/2024,2,10941382114,0,1,0,2
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,39504701.88,45476,4,21366003329,0,1,0,5
61.158.104.179,1536986097,1940,F,124620510.7,Japan,5,1,4,2,1957,M,27,Croatia,2,0.85,112637,55456127.24,10/27/2023,4,6907912827,0,0,0,1
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,5672814.98,45295,2,12280823727,0,0,0,1
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,13972.45069,4/13/2024,5,13163704980,1,0,1,3
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,3101884.053,45390,2,7452212692,0,1,0,1
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,4652826.08,9/20/2023,1,13147789665,0,0,0,5
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,5085972.051,3/14/2024,1,414667672.2,0,1,1,2
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,3604892.278,5/24/2024,4,3747731520,1,0,1,2
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,5924319.093,10/28/2023,3,5702866428,0,1,1,3
61.173.133.250,1192631234,1947,F,13972450.69,Indonesia,2,2,45,4,1989,F,25,France,3,0.75,1158671,5910346.642,45480,5,14864655473,0,1,1,5
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,65580933.15,1/27/2024,2,3952690719,0,1,0,2
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,42842512.36,11/13/2023,4,26445490335,0,0,1,5
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,16776517.78,45323,1,18283260161,1,0,0,2
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,29254919.44,6/21/2024,2,4571433587,0,1,1,5
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,11785157.12,45027,1,528345446.2,1,0,0,2
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,66828773.32,6/18/2024,4,4928688710,1,0,1,3
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,8873530.067,45448,5,26199224161,1,0,0,2
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,51438744.61,45506,1,11032418284,1,1,0,1
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,18856251.39,12/24/2023,5,8578730778,1,1,1,3
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,16360571.06,3/15/2024,5,25241197384,1,1,0,5
61.21.88.230,2202743634,1945,F,138648907.3,Canada,1,1,3,2,1976,F,3,Poland,1,0.79,373108,40485480.93,4/15/2024,2,19678573054,0,1,1,5
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,11061319.5,5/31/2024,4,23349977643,0,1,0,1
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,193210.8209,45089,3,19046323552,1,0,0,5
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,1352475.746,3/15/2024,4,29517855220,0,0,0,1
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,19031265.86,9/20/2023,4,6245110023,0,0,0,5
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,2849859.609,4/25/2024,2,10682869302,0,0,0,4
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,1352475.746,12/21/2023,3,29023304369,1,1,0,1
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,22653968.75,45055,2,7553367325,0,1,1,5
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,12462097.95,9/24/2023,4,27283741341,0,0,1,3
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,14152692.63,6/26/2024,2,17637161359,0,1,1,4
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,3960821.829,45028,2,22232170708,0,0,0,3
61.250.190.186,9081206737,1974,M,48302705.23,China,4,4,23,5,1957,M,3,Argentina,4,0.57,158734,14587416.98,45479,2,29464387011,1,0,0,3
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,11275791.55,11/18/2023,1,11208400611,1,1,0,2
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,19885601.38,1/16/2024,3,16671317229,1,1,0,3
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,19973010.62,1/15/2024,4,10205710498,0,0,1,4
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,4545280.316,12/28/2023,2,13934979270,0,0,1,2
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,21721195.35,6/18/2024,5,2833965959,0,0,0,2
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,6555692.763,10/30/2023,3,17774262625,0,1,1,4
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,12193588.54,3/31/2024,1,14925440637,0,1,0,1
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,21109330.7,45089,3,10455479828,0,0,1,5
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,13723250.18,45598,5,15250759215,1,0,1,4
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,6074941.96,7/27/2024,4,13014213487,1,0,0,5
61.5.243.57,8805555509,1978,F,43704618.42,Russia,1,3,51,3,1959,M,2,China,3,0.63,76319,3846006.421,45481,5,5334784287,1,0,1,4
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,14449260.55,1/18/2024,4,4293925752,1,0,1,3
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,11674037.23,1/14/2024,4,10041278709,0,1,1,1
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,10075267.27,11/19/2023,4,6006225875,1,0,0,2
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,11312051.58,45240,4,15321103121,1,1,1,3
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,7601698.662,11/16/2023,5,28914664852,0,1,1,4
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,11643871.76,3/18/2024,3,14795284599,1,0,1,5
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,8295504.492,9/16/2023,4,1397291733,0,1,0,3
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,10014936.33,45389,1,21522956252,0,1,1,1
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,5761604.938,45148,2,29861141004,1,0,1,4
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,8778152.026,45539,2,29742406473,1,1,1,1
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,4223165.923,44997,4,28340816139,1,0,1,5
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,6817396.419,45150,2,17788981327,0,1,1,2
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,2805388.792,6/17/2024,5,24475964522,0,0,1,5
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,7722360.545,45384,3,17481431686,1,1,0,4
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,9079806.735,12/16/2023,1,18831973753,1,1,0,3
63.186.134.129,4214337654,1950,F,30165470.88,Philippines,2,2,16,2,1956,M,5,Switzerland,5,0.83,124168,2624395.967,1/19/2024,5,1071594660,1,1,1,1
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,3385051.264,1/14/2024,2,21817078210,0,0,0,5
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,4730573.733,45118,5,10134622232,1,1,1,5
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,2025365.401,12/15/2023,4,15045690000,0,1,0,4
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,424901.8323,11/25/2023,4,26659397490,0,0,1,3
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,2945986.037,8/23/2024,2,27527215637,0,0,0,2
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,3172600.348,45414,2,8354408597,1,1,0,1
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,1543809.991,11/14/2023,5,16379311115,1,0,0,1
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,339921.4658,2/28/2024,3,29316265352,0,0,0,1
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,1005601.003,7/23/2024,2,29838055953,0,0,1,4
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,5580377.398,45150,1,8110657107,0,0,0,5
64.210.239.63,2262593361,1954,M,14163394.41,Finland,3,1,2,3,1967,F,30,Switzerland,2,0.74,1239958,2676881.543,7/18/2024,2,3488559297,1,1,0,2
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,7490362.779,45602,4,16384870604,0,1,0,4
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,8264274.8,2/28/2024,3,21688392330,0,1,0,4
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,6467693.322,12/16/2023,1,11897072047,1,1,0,2
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,7158686.198,2/18/2024,3,15032719119,1,0,0,2
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,6578252.182,4/28/2024,3,25378748423,1,0,1,2
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,3399684.951,12/31/2023,1,12034087704,1,0,0,1
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,3980118.967,4/29/2024,3,17756082502,0,0,0,4
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,4173596.973,12/19/2023,5,21887277754,1,0,1,5
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,7379803.918,45292,1,16291064125,0,0,0,4
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,13239423.51,3/19/2024,1,300296706.3,0,1,0,5
64.227.149.119,4954863716,1975,M,27639715.05,Nepal,4,1,1,2,1983,F,6,Switzerland,3,0.59,303746,608073.7311,1/18/2024,1,5574335202,0,0,0,5
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,3314324.091,45505,4,13847649294,1,0,0,4
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,40876663.79,1/27/2024,1,14522760001,1,1,1,4
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,21985016.47,11/29/2023,4,22098666861,0,1,0,4
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,47394834.5,11/20/2023,4,25026256479,1,1,1,3
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,48499609.2,45295,1,9333118355,0,0,0,3
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,19885944.55,45478,2,26005559581,0,1,0,4
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,41097618.73,11/14/2023,4,6576756675,0,0,0,2
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,24084088.39,45239,3,28162482694,0,1,0,3
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,37341384.76,45474,4,14278088019,0,0,0,4
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,3756233.97,6/14/2024,1,24795238838,0,0,0,5
65.22.132.178,4707715273,1942,F,110477469.7,France,3,5,43,4,1970,F,26,Croatia,3,0.73,461630,5413396.015,45331,4,741034742.3,1,0,0,1
66.162.49.148,2262593361,1972,F,135963199.5,Japan,5,2,19,4,1967,F,30,Switzerland,2,0.74,1239958,1223668.795,7/17/2024,5,19157208316,1,1,0,1
66.162.49.148,2262593361,1972,F,135963199.5,Japan,5,2,19,4,1967,F,30,Switzerland,2,0.74,1239958,40517033.45,7/21/2024,2,24290997389,1,0,0,2
66.162.49.148,2262593361,1972,F,135963199.5,Japan,5,2,19,4,1967,F,30,Switzerland,2,0.74,1239958,48538862.22,45507,4,6752195191,1,0,1,5
66.162.49.148,2262593361,1972,F,135963199.5,Japan,5,2,19,4,1967,F,30,Switzerland,2,0.74,1239958,48402899.02,45391,1,8603549610,1,0,0,3
66.162.49.148,2262593361,1972,F,135963199.5,Japan,5,2,19,4,1967,F,30,Switzerland,2,0.74,1239958,13460356.75,45474,1,10024029575,1,0,1,5
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,11469519.21,10/28/2023,1,11459958476,0,1,0,4
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,12401417.64,11/19/2023,2,19327177535,1,0,0,4
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,7455187.484,45540,1,27988756094,0,1,1,5
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,3978489.475,45269,2,9432588099,0,1,0,5
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,12222206.4,10/31/2023,2,21658115314,0,0,0,5
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,17491016.79,5/27/2024,3,2040918985,1,0,0,5
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,896056.188,7/25/2024,4,22334428071,1,1,1,4
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,4157700.712,45147,1,18930440286,1,0,0,3
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,8781350.642,10/28/2023,4,14316834117,1,1,1,4
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,6630815.791,45538,3,22509699383,1,0,1,4
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,12293890.9,45573,1,10228840008,0,1,0,2
66.206.5.143,4214337654,1962,F,35842247.52,Philippines,1,4,64,2,1956,M,5,Switzerland,5,0.83,124168,8064505.692,45118,2,10516054323,1,1,0,3
