"","Client ID","RM ID","Birth year_Client","Sex_Client","Wealth_Client","Country_Client","Satisfaction and loyalty_Client","Costumer profile","Frequency of Communication","Knowledge and experience_Client","Birth year_RM","Sex_RM","Years of employment_RM","Nationality_RM","Trustworthiness","Fitting transactions rate","Salary","Amount","Date","Liquidity","Volume","Fitting transaction","Fitting asset class","Fitting geography","Riskyness"
"3279","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,6345956.6966,"45450",5,12178042809.76,0,0,0,4
"3280","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,6392277.5484,"1/20/2024",5,3815093596.83,1,1,0,2
"3281","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,9194689.0823,"45352",2,1274492734.74,0,1,0,5
"3282","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,5998550.3081,"9/25/2023",4,21080857740.94,1,0,0,4
"3283","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,3914111.9771,"10/14/2023",1,1190115583.73,0,1,0,2
"3284","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,1783352.7943,"45293",3,2550360093.39,1,1,1,1
"3285","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,11047523.1543,"45118",5,19024934227.69,1,0,0,3
"3286","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,11325448.2651,"45357",5,857854832.16,0,0,0,5
"3287","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,11024362.7284,"45603",3,28482112132.74,0,0,1,4
"3288","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,1204342.1468,"44936",5,23569799416.83,0,0,1,2
"3289","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,5280577.1052,"6/15/2024",3,12676518578.09,0,0,0,4
"3290","37.149.25.113",441311547,1994,1,23160425.9,"Vanuatu",1,3,61,5,1968,1,4,"Switzerland",3,0.86,230373,4076234.9584,"45419",3,4491488594.57,1,0,0,1
"3291","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,5422807.3417,"10/21/2023",2,13607125885.31,1,1,0,1
"3292","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,3306589.8425,"10/22/2023",1,5782688708.55,0,0,1,5
"3293","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,8068079.2157,"45476",1,3700949322.77,1,0,0,4
"3294","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,9107293.1662,"45089",4,14294285279.49,0,0,1,5
"3295","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,132263.5937,"3/18/2024",1,7150103869.99,0,0,0,3
"3296","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,3060957.4542,"4/16/2024",5,16229270452.76,1,0,0,4
"3297","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,1983953.9055,"7/30/2024",4,17954165350.27,1,0,1,1
"3298","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,1303741.1379,"45296",5,11605556069.85,0,1,1,5
"3299","37.168.199.42",1218786582,1951,1,18894799.1,"Nigeria",4,2,43,3,1962,1,29,"Germany",4,0.86,1350899,7973605.2202,"5/20/2024",2,8425972301.21,1,0,0,4
"3300","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,46305025.03935,"45598",3,20318105057.25,0,0,0,1
"3301","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,14432735.0772,"45572",3,23924301891.84,0,1,1,5
"3302","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,7336640.33091,"5/23/2024",3,19827661183.76,0,1,1,2
"3303","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,601363.96155,"45633",2,17286218606.68,0,0,1,2
"3304","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,16597645.33878,"7/27/2024",3,23009302352.63,1,1,1,5
"3305","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,27783015.02361,"45627",3,6872268922.6,0,0,1,1
"3306","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,42696841.27005,"4/21/2024",2,1660587823.26,0,1,0,4
"3307","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,13470552.73872,"45323",3,7079485869.95,1,1,1,1
"3308","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,47988844.13169,"3/17/2024",3,15635476802.98,1,1,0,5
"3309","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,24776195.21586,"45089",3,11150898565.65,1,1,1,5
"3310","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,47988844.13169,"3/27/2024",1,21310454571.2,0,1,1,5
"3311","37.84.144.67",4008171819,1992,0,120272792.31,"Sweden",3,3,60,2,1993,1,11,"Switzerland",2,0.64,449824,21288284.23887,"45630",4,15131575674.52,1,1,1,4
"3312","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,380215.116,"45451",3,27440172231.62,1,0,0,5
"3313","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,3374409.1545,"3/25/2024",3,29236337918.44,1,1,0,5
"3314","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,8293442.21775,"10/13/2023",2,29648878242.5,1,0,1,1
"3315","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,7200323.75925,"11/19/2023",5,8909502152.58,0,1,0,4
"3316","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,11358926.5905,"45178",1,12256040733.4,1,1,1,3
"3317","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,4823979.28425,"44937",1,25063605468.01,0,0,1,4
"3318","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,8697420.7785,"10/25/2023",4,29101653356.96,0,1,0,3
"3319","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,1497097.01925,"7/29/2024",2,10592694985.45,1,1,1,5
"3320","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,6416130.0825,"3/28/2024",1,20413516041.69,0,0,1,5
"3321","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,3707097.381,"8/30/2024",4,28236563523.11,0,1,0,5
"3322","41.206.4.35",4707715273,1993,0,23763444.75,"Bulgaria",1,2,61,2,1970,0,26,"Croatia",3,0.73,461630,8531076.66525,"2/21/2024",4,9160852410.23,0,0,1,4
"3323","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,56382237.06897,"7/24/2024",1,10561727217.99,0,0,1,4
"3324","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,53021706.38274,"45573",4,15401906469.46,0,0,1,2
"3325","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,49785639.796,"45057",1,16516381788.8,1,1,0,1
"3326","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,42815650.22456,"45389",1,14884411934.34,1,1,1,4
"3327","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,37961550.34445,"45359",5,27021096354.45,0,0,0,3
"3328","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,50407960.29345,"11/23/2023",4,5395118879.12,0,0,1,4
"3329","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,47918678.30365,"3/15/2024",4,5062331870.34,0,0,0,2
"3330","42.115.231.65",2202743634,1995,1,124464099.49,"China",4,4,52,4,1976,0,3,"Poland",1,0.79,373108,58373662.66081,"1/30/2024",4,4381590879.5,0,0,1,4
"3331","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,267594.02425,"8/27/2024",4,16358693777.64,0,1,0,3
"3332","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,7332076.26445,"2/24/2024",4,20671013319.26,1,0,1,3
"3333","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,24886244.25525,"45057",5,12427561493.43,0,0,0,1
"3334","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,7706707.8984,"9/26/2023",1,8861970743.06,1,1,1,1
"3335","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,19373807.3557,"45117",4,13771340659.47,1,1,0,5
"3336","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,26652364.8153,"3/21/2024",5,17554189518.38,0,1,0,5
"3337","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,20230108.2333,"45356",5,22188300960.78,1,1,0,4
"3338","42.120.153.22",2262593361,1949,0,53518804.85,"Djibouti",5,3,55,5,1967,0,30,"Switzerland",2,0.74,1239958,8991159.2148,"7/15/2024",3,13947457785.04,0,1,0,1
"3339","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,48521350.95389,"11/21/2023",3,13403459761.67,0,0,0,5
"3340","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,39540535.35317,"45293",5,26048238558.37,1,1,0,2
"3341","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,3617272.95029,"4/21/2024",2,30040581479.26,0,1,0,5
"3342","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,40538403.75325,"9/29/2023",3,28372839472.82,1,0,0,2
"3343","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,26817713.25215,"45270",3,23349150799.58,1,0,1,1
"3344","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,26194045.5021,"45326",5,17409167365.23,0,1,1,3
"3345","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,58998969.15473,"12/14/2023",2,27378938019.09,1,0,1,1
"3346","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,54009627.15433,"7/28/2024",1,21142350117.94,0,1,0,2
"3347","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,498934.20004,"11/22/2023",4,12620460630.99,0,0,1,2
"3348","43.248.58.93",9081206737,1941,1,124733550.01,"China",3,5,54,3,1957,1,3,"Argentina",4,0.57,158734,39166334.70314,"45324",2,28583933758,0,1,1,4
"3349","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,3616850.05213,"7/20/2024",1,12779293086.03,0,0,0,1
"3350","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,7131817.0042,"45536",2,1379711116.29,0,0,0,4
"3351","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,25063242.61476,"5/23/2024",5,25766733523.2,1,0,0,5
"3352","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,12786329.05753,"3/25/2024",3,26458847136.14,1,0,1,5
"3353","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,21650158.76275,"45413",2,427665298.03,1,1,1,3
"3354","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,8660063.5051,"45323",2,19365197284.02,0,0,0,1
"3355","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,356590.85021,"1/19/2024",4,20144570585.93,1,0,1,2
"3356","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,9831719.15579,"11/30/2023",2,2298960269.23,1,0,1,2
"3357","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,4228148.65249,"10/17/2023",4,4291103915.95,1,1,1,5
"3358","43.64.205.219",8493715417,1983,0,50941550.03,"China",4,3,59,4,1967,0,26,"China",5,0.95,670641,2037662.0012,"11/27/2023",5,18247114193.42,0,1,0,4
"3359","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,6080349.4583,"45481",1,12445306592.51,1,0,1,4
"3360","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,3353929.4165,"45180",2,717571283.37,1,0,1,3
"3361","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,930444.9349,"10/21/2023",1,5832350995.71,0,0,0,4
"3362","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,10234894.2839,"2/22/2024",3,28056007080.6,1,0,1,1
"3363","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,5712499.1352,"10/17/2023",2,26989671899.7,0,0,1,1
"3364","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,1709422.0897,"8/23/2024",4,4488388758.74,1,0,0,5
"3365","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,10061788.2495,"45239",5,18607212720.24,1,0,0,3
"3366","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,4284374.3514,"10/26/2023",2,7651372746.57,0,0,0,3
"3367","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,7897962.8195,"4/14/2024",5,7629969744.78,0,0,1,4
"3368","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,3527035.4509,"5/28/2024",1,12481158435.17,1,1,1,2
"3369","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,8828407.7544,"2/15/2024",3,29026525155.4,0,0,1,2
"3370","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,8222536.634,"45088",4,2672040561.68,1,1,0,2
"3371","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,64914.7629,"45323",4,12742726108.89,0,1,0,5
"3372","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,9455917.1291,"4/21/2024",5,891122214.13,0,1,0,1
"3373","44.252.238.35",4771581983,1959,0,21638254.3,"Azerbaijan",3,3,44,4,1956,1,1,"Switzerland",5,0.99,106034,6642944.0701,"45055",4,5578413411.33,0,0,1,2
"3374","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,4718694.17375,"45572",3,1466094290.62,0,1,0,5
"3375","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,15364068.22973,"44938",5,23457730158.36,0,1,1,5
"3376","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,8871145.04665,"12/27/2023",3,27686151646.08,0,1,0,2
"3377","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,14269331.18142,"11/23/2023",4,17194825040.13,0,0,0,5
"3378","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,14684576.26871,"45480",5,14534300123.05,1,0,0,2
"3379","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,5020690.60087,"6/17/2024",4,17776183368.37,1,1,1,3
"3380","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,15703814.21024,"4/24/2024",4,16100791161.63,1,1,0,5
"3381","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,6870418.71698,"45357",2,22795629286.02,0,1,0,2
"3382","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,10192379.4153,"44967",1,12521804635.17,0,1,0,3
"3383","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,5435935.68816,"45209",4,1033760587.68,0,0,0,5
"3384","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,18610529.82127,"2/26/2024",4,4057571099.22,1,0,0,1
"3385","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,18384032.50093,"2/17/2024",5,12989372771.44,0,1,1,1
"3386","45.181.205.127",4684875954,1991,0,37749553.39,"Italy",4,4,25,5,1977,0,1,"Switzerland",5,1,784340,13514340.11362,"45573",4,5438380626.37,0,0,0,1
"3387","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,28324712.54808,"45326",2,5745568553.87,1,1,0,4
"3388","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,21909286.20172,"6/13/2024",3,8559991256.2,0,1,0,5
"3389","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,28566804.10832,"2/15/2024",2,18076977887.79,0,0,1,4
"3390","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,34740138.89444,"6/21/2024",4,17719766712.86,1,1,0,3
"3391","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,35345367.79504,"7/23/2024",2,13697504892.51,1,0,0,3
"3392","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,20456736.84028,"7/23/2024",3,23512985477.04,1,1,0,1
"3393","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,42487068.82212,"44936",1,25007438286.63,1,1,1,3
"3394","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,10894120.2108,"8/30/2024",4,6226575452.5,0,0,0,3
"3395","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,44181709.7438,"45479",2,8406901362.37,1,1,1,2
"3396","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,15130722.515,"45475",1,23134288284.12,1,0,0,3
"3397","45.248.200.160",4684875954,1971,0,121045780.12,"Indonesia",4,2,54,1,1977,0,1,"Switzerland",5,1,784340,12346669.57224,"3/28/2024",1,18299886244.37,0,0,0,4
"3398","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,28802223.4983,"7/29/2024",5,10957815335.03,1,1,0,5
"3399","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,12480963.51593,"45413",1,14319376245.94,1,1,1,4
"3400","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,12480963.51593,"45385",5,24497346280.33,0,1,1,5
"3401","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,39911652.56193,"8/23/2024",5,12884787067.23,0,1,1,1
"3402","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,16458413.4276,"45631",5,19234491227.51,1,0,0,1
"3403","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,5897598.14489,"5/28/2024",4,20614414520.82,1,0,1,4
"3404","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,10423661.83748,"5/30/2024",5,4559399920.76,1,1,1,5
"3405","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,55958605.65384,"11/15/2023",5,444967683.93,0,1,1,1
"3406","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,21258784.01065,"6/28/2024",2,27050840517.06,1,0,1,5
"3407","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,49923854.06372,"8/23/2024",4,3221539630.86,0,1,1,4
"3408","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,4800370.58305,"45387",1,7587415056.21,0,0,1,4
"3409","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,10286508.39225,"3/26/2024",3,18909319250.99,1,1,0,2
"3410","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,40323112.89762,"12/13/2023",2,5415410786.91,0,0,1,2
"3411","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,13852497.96823,"45474",1,29817922259.8,1,1,0,5
"3412","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,66656574.38178,"45384",2,20505581539.55,1,0,1,3
"3413","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,47592245.49481,"2/23/2024",2,11515836548.01,1,1,1,2
"3414","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,16184106.53714,"44968",5,16337441524.09,0,1,0,1
"3415","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,60073209.01074,"8/14/2024",1,27699266144.01,1,0,1,5
"3416","45.3.127.62",5723473999,1943,1,137153445.23,"Spain",2,5,1,1,1984,1,8,"Switzerland",5,0.65,96728,1234381.00707,"3/24/2024",3,17507612714.88,1,1,1,1
"3417","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,6394036.46076,"4/22/2024",1,24833756172.23,1,1,1,4
"3418","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,9399780.09616,"8/23/2024",1,6632056846.01,0,0,1,1
"3419","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,7104484.9564,"4/22/2024",4,8901528150.59,0,1,1,2
"3420","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,6749260.70858,"3/13/2024",2,2210152842.02,0,1,0,1
"3421","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,4071416.37886,"9/30/2023",1,12639440532.95,0,1,1,4
"3422","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,6448686.34504,"8/31/2024",3,24715849168.94,0,1,1,4
"3423","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,11640425.35164,"5/25/2024",4,7443865046.63,1,0,0,4
"3424","45.85.198.214",7601053474,1942,1,27324942.14,"Czech Republic",2,1,9,3,1998,1,16,"France",3,0.92,527619,7213784.72496,"7/31/2024",3,10402793673.88,0,1,0,5
